text,mean_rating,gpt2_log_prob,gpt2_mean_log_prob,gpt2_slor
"Unless there are more resources pumped in, this is going to happen , she says.",3.33333333333,-67.83174705505371,-3.990102767944336,49.57436372234484
It was a way of thinking and behaving .,3.86666666667,-40.045260429382324,-4.4494733810424805,12.362221375733768
"Yes,"""" she said briefly , and for a while they studied each other .",3.625,-79.30276489257812,-4.956422805786133,12.040290406057835
The parts of the law are arranged in three groups .,3.86666666667,-49.05446672439575,-4.459496974945068,17.96650370255557
"Oddly , his only international appearance for the English against the Scottish League in 1914.",2.9375,-99.95563888549805,-5.553091049194336,13.192528571836363
Through discussions information from other sites are confidential.,2.61111111111,-55.591373920440674,-6.176819324493408,13.668898726579314
"A prime minister can not safely delegate its investigation because , once adopted , these rules affect the lives of 56 million Britons .",3.4,-133.3425636291504,-5.5559401512146,56.06806589708407
"Somewhere in the silence between them a phone began urgency , persistent ring .",2.0625,-103.90814971923828,-6.494259357452393,-2.013198804104505
In a number of cases reminders were necessary ( both in writing and by telephone ) .,3.66666666667,-78.53532075881958,-4.619724750518799,32.95078801982736
"However , things may look quite different from the angle of them just above the lower limit.",2.66666666667,-78.30755996704102,-4.350419998168945,40.938299649172166
"Repeat what they hear , women on the right claim that something called """" Salvadorean democracy """" is in danger.",2.07692307692,-124.9521803855896,-5.432703495025635,37.960553734039365
Thomson Holidays include an airline (backward integration) and a chain of travel agencies (forward integration) .,3.625,-110.11175203323364,-4.7874674797058105,43.804064743945304
Some of London's historic houses can still be seen as they were intended.,3.76470588235,-53.500986099243164,-3.566732406616211,49.131067246182056
Table I summarizes the clinical features of these patients .,3.9375,-41.97127342224121,-4.197127342224121,31.90669736798003
"Further information from SS Langer, RSC , Burlington House , Piccadilly , London W1V 0BN .",2.3125,-124.96641874313354,-4.998656749725342,21.32224571284246
"The Jarisch - Herxheimer reaction , usually abbreviated as """" Herxheimer ' reaction following the first dose for the treatment of syphilis in a percentage of cases.",2.42857142857,-180.45927047729492,-5.155979156494141,41.73582912202099
"Ideally, this would not be necessary if those submitting them has a vision for and support the work financially.",2.66666666667,-102.84612274169922,-4.674823760986328,35.24315799653942
"Looking around the room , on the old , worn furniture , I realized that Herbert must be very bad .",2.75,-108.97290802001953,-5.189186096191406,26.896540475112886
They will be joined by John Tierney and John Kerr.,3.8,-44.298980712890625,-3.6915817260742188,36.61404998487029
Nevertheless trophy sitting in Jim office at Peel Park and will stay there .,2.21428571429,-103.81539344787598,-7.4153852462768555,9.428681040347655
Homology search in Leeds and Swiss protein databases failed to detect any significant similarity with other proteins.,3.3125,-101.90563249588013,-5.363454341888428,58.1861226360063
' It may have something to do with Angy murder.,2.78571428571,-54.82759666442871,-4.568966388702393,21.525506773324437
"Farmers , who see themselves as guardians of the west , saying that grazing generate economic stability and feeds the nation.",2.23529411765,-113.37852430343628,-4.929501056671143,52.94196013925276
"A water softener works on the principle of """" ion exchange """" .",3.57142857143,-78.48796463012695,-5.606283187866211,28.07639252328937
"Steve Jones (he speaks specifically about Jones ' zealous Christianity) : """" Many people are simply uncomfortable with some people """" over - religious """"or whatever you call it .",2.75,-204.26350116729736,-6.007750034332275,71.5099826935778
"Lorne plateau is formed of Devonian andesitic lava and tuffs that are concurrent with Lagalochan intrusion and mineralization, and unconformably lie over Dalradian schists .",2.66666666667,-259.53894567489624,-6.654844760894775,-21.138566656550324
Many of them also offer a mail order service,4.0,-40.085763931274414,-4.453973770141602,24.929911552219977
"He looked up at Athelstan , his face beaming with pride.",3.92857142857,-54.04828190803528,-3.6032187938690186,31.143908470672685
"She was used to drive the luxurious Saab at this time, although the first charge had paralyzed her considerably.",2.29411764706,-106.17194175720215,-4.825997352600098,43.90148970178808
We want to give children positive memories that they can draw on in difficult times at home to build a better country .,3.53333333333,-94.2932858467102,-4.099708080291748,65.51360073260497
'The PLO was trying to sabotage the departure of Muslims.,3.78947368421,-59.9432053565979,-4.611015796661377,28.101748811517623
"MOTOROLA get GLOVES OFF IN BATTLE WITH HIS old rival, Prices PowerPC PRICED TO BEAT PENTIUM",1.64705882353,-179.76516723632812,-5.9921722412109375,-30.009720347154968
"Like many popular assumptions about the subject, this is wrong .",3.84210526316,-54.757633209228516,-4.563136100769043,24.949423372824555
"Mutalibov told Izvestiya , from his hiding place in Russia , that the charges were political persecution .",3.26666666667,-101.57449007034302,-4.4162821769714355,32.3784871786811
For Commercial Union market model explained 25 percent of the variation between the returns .,2.30769230769,-101.1450719833374,-6.74300479888916,11.542556763550692
"My suggestion , I assure you, will be of mutual benefit. '",3.70588235294,-63.365482330322266,-4.526105880737305,34.42587226456669
Only in John's Gospel he makes a curious and deeply interesting statement .,3.0,-71.41849040985107,-5.101320743560791,26.443495206078538
They were returning from a day repair and construction work on a military base in Omagh .,3.41176470588,-83.30706882476807,-4.628170490264893,35.996078640946976
In one area ... four halls had their roofs burned off.,3.29411764706,-69.1453914642334,-5.762115955352783,31.715292352991753
"The buildings were transformed either pour into a gallery of Bohemian art of František Josef CuBr and Pilar, in 1960.",1.94117647059,-182.6211428642273,-6.297280788421631,-6.071266911076123
But the other part cried out against the very thought that she is someone else's wife .,3.1875,-79.95932006835938,-4.4421844482421875,33.716589248015936
These problems or investigation is expected to be diverse.,2.8125,-56.13872051239014,-5.613872051239014,11.196364913910628
Between August 1975 and December 1978 in COS -B satellite observed 2CG342 - 02 on five occasions and cataloged it as the tenth strongest γ - ray source.,3.26666666667,-214.2302703857422,-6.1208648681640625,58.57319046284181
"' We sent our rescue team as soon as we could, but it was too late, he says .",3.41176470588,-66.10130596160889,-3.14768123626709,77.61195499433194
"Not like a Saturday night at all though , not really. '",3.46666666667,-67.8422622680664,-5.218635559082031,16.697782803657987
Hopeful for what he did not want to miss when it fails,2.25,-66.63457727432251,-5.125736713409424,16.30860256638414
And what would you have done if Schemichal got hold of you and threw you off that last night ?,3.4,-102.16067886352539,-4.441768646240234,32.536172168102155
I should add that the argument he also invited my attention to paragraph 5 ( 7 ) and I will refer to that:,1.88235294118,-114.45882797241211,-4.769117832183838,53.99118323828847
"Once I was happy with the bottom group I copied it, like a mirror , on top of the image .",3.2,-95.79828262329102,-4.354467391967773,45.56906454951502
"From then on , the path to the double helix clear.",1.57142857143,-67.33699131011963,-5.1797685623168945,10.727690783210164
Sun is also preparing its Scorpion eight-way Sparc desktop computer for launch at Sunworld show at 11 May.,3.375,-128.57353496551514,-5.590153694152832,48.56318215690439
"Therefore, political and economic accounting of the costs and benefits of soil conservation programs for others outside the directly affected areas are potentially relevant.",3.5,-119.38058185577393,-4.5915608406066895,76.82013878029127
Does he further agree that there is a need to reopen the neighborhood police stations and putting more emphasis on community policing ?,3.0625,-96.32902765274048,-4.188218593597412,75.01423091927373
Fourteen days later Edward sealed text and issued it to all women .,3.05882352941,-88.70914649963379,-6.336367607116699,9.218103466610344
Since then it has been so intensely followed as many full-length TV shows .,2.88235294118,-82.668212890625,-5.1667633056640625,25.83263086144359
Questionnaire sent by mail will not be returned and refused interviews .,2.61538461538,-77.39107751846313,-5.953159809112549,12.115679181887842
"Twice I ran dangerously close to the edge , my eyes dazzled and eyelid drooping.",2.9375,-88.07880401611328,-4.403940200805664,35.2800633082511
"The operation will eventually involve more than 35,000 troops from at least nine countries.",3.93333333333,-52.45269751548767,-3.0854527950286865,66.75355189761898
UI will no longer be just a claim body or a marketing arm for USL .,3.30769230769,-93.165283203125,-5.8228302001953125,28.13365349109769
Before explaining how to tackle a course race is worth looking at what makes a sailor go faster than another .,2.11111111111,-110.5691328048706,-5.265196800231934,50.761185232882355
Only there was anything else she could go .,1.66666666667,-44.30372858047485,-4.92263650894165,12.612870752520081
"Although his features looked as if they had been carved out of the rock, in the depths of his eyes touched something .",2.23529411765,-91.11214256286621,-3.796339273452759,61.255017796814315
"In both subjects , however, the status quo changed radically in comparison to 1979.",3.75,-79.20667266845703,-4.9504170417785645,34.64807208856001
"These percentages were not uniform across the country , local specialties dictated what was available .",3.25,-90.15741157531738,-5.303377151489258,29.311540354245523
We may never know the exact number of deaths.,3.71428571429,-29.574551582336426,-2.9574551582336426,36.830641689796806
This was rejected on 17 April and 18 respectively .,3.0,-62.007670402526855,-6.2007670402526855,12.566945020213836
"Women , Art and Society is a synthesis of the work has been progressing for twenty years about women and the visual arts .",2.41176470588,-103.68549728393555,-4.3202290534973145,54.890261522266115
At his own expense he established no less than ten p.m. charitable schools in Pembrokeshire alone.,2.5,-100.08734464645386,-4.003493785858154,35.58791237188228
Ground deformation during an earthquake could bend pipes as if they were drawn copper wire.,3.61111111111,-85.70268058776855,-5.04133415222168,50.20810076969417
"Within a few days of his election he already knew that the way to achieve this """" new Pentecost """" was an Ecumenical Council.",3.41176470588,-122.59169101715088,-4.227299690246582,64.55976828267535
To follow Jesus as his disciples means that we also encounter resistance to live like him .,3.375,-94.86100387573242,-5.580059051513672,27.44463594439935
His wheel ran into the wet grass and the machine crumpled and fell to his knees like an animal shot in the chest.,2.78571428571,-97.5583004951477,-3.75224232673645,67.88186586891192
"Jenna stopped and faced him angry, but before she could speak he tilted her face with a strong brown hand .",2.5,-112.69708490371704,-4.89987325668335,44.16166639681148
" I look at you, """" said Grainne softly , """"and I do not see travesties .",3.25,-109.01076936721802,-5.190989017486572,24.815520676345187
Next day one of 252 Squadron newcomers Beaufighter ( T3237 ) was mistaken for a Ju88 while on a local flight.,3.06666666667,-155.9269895553589,-5.997191905975342,24.850393345185523
"Carrington saw the ocean for the first two hours , mesmerized by the Scandinavian night, then went to sleep .",3.27777777778,-106.26466941833496,-4.620203018188477,42.170696569838896
"It was originally recorded as a crib and there was no deathbed , but there will now be a deathbed .",3.0,-95.19037437438965,-4.138711929321289,45.343899804557765
" Political in the sense that if I threw this glass of water over yourself in an interview , it would be a political act .",2.93333333333,-104.08252477645874,-4.16330099105835,52.735087212102115
"' So you're going solo now, said the victim, fumbling for her smoking again .",2.55555555556,-98.77771806716919,-5.198827266693115,26.810278752350456
Here are ten assorted uses for this book ;,3.70588235294,-52.59269857406616,-5.84363317489624,16.723768264798736
" Still in deep , old Michael , I should think .",2.0,-67.9072208404541,-6.173383712768555,2.5877517219302035
"A sports injury to increase the athlete, or Gilmore groin that occurs when tendons in the groin tear due to excessive stretching and twisting .",1.6875,-148.75805854797363,-5.509557723999023,56.12384787983797
"Ideal for a small flat , the washer / dryer as advanced as the one in the main house laundry .",2.64705882353,-119.88710403442383,-4.995296001434326,29.16907440491724
"The deputy chairman of the Council of Ministers , Boris Shcherbina , forbade the evacuation of surrounding Chernobyl until a government commission had come from Moscow.",3.5625,-140.9814453125,-4.405670166015625,65.45718424866621
The weekend was associated with an increase in fluctuations in accordance with expectations.,3.4375,-65.33745670318604,-4.666961193084717,34.513118923105296
"There is a tradition in our family that Santarém Madonna will always be reunited with their owners , do you know?",2.55555555556,-114.0934944152832,-4.563739776611328,45.457139856432434
"As it is a beta version , it is difficult to give ClarisWorks one star rating.",3.08333333333,-90.52729654312134,-4.764594554901123,30.010871089609466
All she had to do was get a good night's sleep.,3.86666666667,-29.127999782562256,-2.2406153678894043,46.925985176261406
A TOWN farm is plowing ahead with fundraising schemes to help disabled people and plans to the ceiling in a riding area for the disabled.,2.0,-146.57707977294922,-5.234895706176758,44.17884662245399
"'All credit to Gavin gave me the ball in the end, with a little persuasion .",2.1875,-89.44416046142578,-4.969120025634766,28.376906257975136
The first drafts of The Prelude was written in Germany in winter 1798-9 .,3.6875,-83.24316883087158,-4.8966569900512695,17.219871677148888
Soldiers will no longer be given free cigarettes.,3.85714285714,-43.114261627197266,-4.311426162719727,24.060377022591695
 A criminal trial is not a court order to reveal the truth .,3.5625,-54.261823654174805,-4.173986434936523,30.529974359433453
They came to the kind of unspoken understanding real twins enjoy.,3.53333333333,-71.18460702896118,-5.475739002227783,16.04091959263127
"' Harbury 's husband crime , """"said a voice, """" what is his opinion? '",1.5625,-126.98728561401367,-6.349364280700684,13.855302585852257
"Dustin is neat Beatle cut is slightly disheveled , and there is a close up of a mole on the right shoulder .",1.8125,-124.93171119689941,-4.461846828460693,39.312717485447735
"In the late 1940s there was a wider range of predefined grocery lines available, and improvements had been made in the quality of packaging.",3.71428571429,-103.139723777771,-3.6835615634918213,79.89449154909872
"After clearly factual ' Headpiece filled with straw """" comes the most absurd poetic words of all, indicating the speaker's weakness.",2.42857142857,-170.3919529914856,-6.815678119659424,25.16397554069937
"I thought it was some weirdo and when I asked who was calling voice shouted, """" That's me ! '",2.70588235294,-114.03510093688965,-4.958047866821289,38.0525150973333
" Well, it's not a bad idea, is it?",3.8125,-24.440096855163574,-2.036674737930298,47.838200370296505
"The beauty of glass , he wrote , is this, that the surface does not need to be covered .",3.125,-82.22525811195374,-3.9154884815216064,40.904835721938454
"The Cougar mold was last used about 8 years ago and is past his best, he suggests Mirage similar to the Cougar .",2.375,-139.35423851013184,-5.35977840423584,37.71548408514914
"I should probably have a word said Brigadier , pull the head and open the door.",2.16666666667,-100.79520034790039,-5.599733352661133,9.29804630170051
"Some slogans and ideas from the """" Democracy Wall Movement"""" of 1978-1979 was another brief consultation during these days.",2.625,-132.28075218200684,-5.751337051391602,33.718947276552484
"The Metropolitan Police decided in the Supreme Court damages claim by cameraman Mr Anthony Walsh , whose spine was injured during the Wapping dispute.",2.6,-151.17001247406006,-5.598889350891113,65.04280790471418
"' If I get another few shillings out of it, I have not earned them ?",3.125,-78.83847761154175,-4.149393558502197,40.14208023321781
"Fill the gaps, identify queries and note points of immediate attention.",3.69230769231,-78.19694471359253,-6.0151495933532715,20.930407962868898
And he blows the smoke back into my mouth .,3.625,-47.57284164428711,-4.757284164428711,18.228442933475847
"The genetic spray was described as a very exciting development by another team of researchers, Dr Julia Dorin .",3.11111111111,-103.78952836990356,-4.942358493804932,53.58322825228353
The old Highways Yard in Rigby Road with its railway connection seemed to offer an ideal site .,3.5625,-113.8166618347168,-5.69083309173584,30.44261061287412
"Jodami and Jag wild jumped the last together, and Jodami found the vital additional equipment to benefit from it.",2.05882352941,-149.52799081802368,-5.981119632720947,15.610723953196981
Is it possible to view private wealth co - existing with corporate poverty ?,3.18181818182,-91.20965766906738,-6.514975547790527,23.31781891027731
The Ardakkeans was said to be superhuman strong and invulnerable to most life - threats.,3.0,-121.75045013427734,-6.087522506713867,-4.548369888349427
Villagers fight to block the sale of the old common,3.17647058824,-51.868332386016846,-4.71530294418335,20.666025994107173
There are various ways that a recovery may be obtained from: -,2.53333333333,-54.00157594680786,-4.153967380523682,39.30270362155599
"By the way , it seems a long way , but I just need to walk a mile across the fields outside the farm.",3.26666666667,-98.2048511505127,-3.928194046020508,54.62049154554785
And Notes from Underground is just such a fable of disembodied consciousness.,2.82352941176,-79.03691053390503,-5.269127368927002,18.36604881154537
We got our film crew and Robin sat down in front of our reeds.,2.75,-75.59891510009766,-4.7249321937561035,35.37835373385933
"Conservative candidate Robert Goodwill, has written to Labour's Marjorie Mowlam ask her to clarify her personal position on the nuclear defense of the country.",2.82352941176,-141.36752319335938,-4.4177350997924805,64.83177092926024
"The Arab masses, indignant at the Western humiliation of Saddam Hussein , were expected to rise up against their pro - Western leaders .",3.46666666667,-114.8801679611206,-4.418467998504639,81.41781200655603
Some of America's most powerful men are worried sick after the theft of an address belonging to New York's most notorious madam .,3.33333333333,-106.11067008972168,-4.081179618835449,76.34395780018608
"Neil Cosson , director of the Science Museum , is convinced the old numbers can be restored.",3.93333333333,-97.68145561218262,-4.884072780609131,31.82649321026645
It would be a good exercise to compare this electrical system with clear acoustic string telephone in Part 1 ( November 1991 edition ) .,3.125,-137.48522996902466,-5.499409198760986,55.95924869206411
The role of the state was even more pronounced in Berlin in the cultural sphere.,3.6875,-62.35568618774414,-3.897230386734009,39.18980010465033
AID TRIP gives students a lesson in third world poverty and FEAR,3.0,-92.61518955230713,-6.174345970153809,3.73596517838277
"She noticed his fingers trembled , and her anger faded , replaced instead by a wildly optimistic and hopeful.",2.64285714286,-112.16926288604736,-5.34139347076416,34.145204228609884
"In the jargon of quantum mechanics , this choice of behavior known statistic followed by the particle.",2.4,-113.60371398925781,-6.311317443847656,17.68758592884126
"You can format the spreadsheet manually , or design your own speed format routine.",3.5625,-83.53281497955322,-5.568854331970215,38.08455958390532
"He came to an arrangement with two actors, camera crews gave some private pocket and turned the film over to his assistants .",2.5,-130.01689910888672,-5.417370796203613,41.60584830710795
CELIA ALMOST WELCOMED thought of going to work.,2.375,-75.34379577636719,-4.708987236022949,-5.163167253209508
"I can only assume that my name had respectable associations, and he thought it could dampen criticism that can be called Athenaeum circles.",2.77777777778,-140.79622650146484,-5.028436660766602,39.850210624843925
" Earth to earth , ashes to ashes , dust to dust ... '",3.8,-61.18130826950073,-4.706254482269287,39.25587228614822
"' It so happened that No 5 Air School was not far away from the mine where Churchill hid under the Boer War, """" Clifford recalls.",3.13333333333,-164.1499104499817,-5.660341739654541,53.23279345782345
"I like to work things out with numbers, such as how much wallpaper or carpet I need to buy",3.5625,-85.29029846191406,-4.264514923095703,53.4927236910155
"Not only will the sample be easier in the future , but it should also be cheaper too.",3.84615384615,-62.78111696243286,-3.304269313812256,59.83811168005391
I then turned the picture round and completed the other two sides .,3.4375,-65.55889749526978,-5.042992115020752,18.805962920358766
"If so, they share their knowledge with us ?",2.5,-45.78190803527832,-4.578190803527832,22.52822203538274
Tip the mixture into the prepared tin and tilt the tin to level the mixture.,3.75,-65.23497009277344,-4.07718563079834,48.85364813302316
U2 last night unveiled its stunning new video interference on a spectacular bash at London Planetarium ...,3.3125,-124.28204202651978,-6.5411601066589355,46.327513370041174
But Mr. Leggatt hoped that the shortage of space for burials would lead to restrictions in the future .,3.44444444444,-96.58161449432373,-4.199200630187988,39.28174708709088
"My social worker who gave me advice asked me to adoption or fostering , and I said fetuses (it was a white family).",1.70588235294,-137.73371410369873,-5.297450542449951,43.722706099997936
"For this reason it was really only suitable for the production of plywood, which was very successful.",3.73333333333,-69.96169090270996,-3.498084545135498,49.230223734891325
But I guess they 've got something to show if they have built good roads and railways and so on . ,3.77777777778,-99.22272682189941,-4.314031600952148,49.0077355268665
"Tom - Frode , Odd -Knut and Tony waiting for us to arrive.",2.46666666667,-104.12680768966675,-6.125106334686279,9.003370020950939
The white lines show the body's electric power energy -giving crystals can set,2.125,-101.18506908416748,-6.745671272277832,10.706562844942951
Gift to create a pleasant environment with minimal resources .,2.53333333333,-62.61147975921631,-5.691952705383301,15.369273615050872
"Guinness provides financial support to organizations engaged in medical research, health , youth , environment and conservation , employment and enterprise foundations , education and the arts.",3.625,-138.25275421142578,-4.608425140380859,76.78077813329557
"The second workshop , developed by and for Napier Polytechnic , was designed to prepare college staff for a validation event.",3.93333333333,-119.88892555236816,-4.795557022094727,41.07704787887704
Questions may be asked by the Speaker (see below) or player who has just thrown (or would have just thrown ),3.38888888889,-110.53150177001953,-4.6054792404174805,60.80739865885815
And they said : Who shall we do ? x .,2.0,-60.0930871963501,-5.463007926940918,9.479843548617794
"The other limiting factor was less immediate , but the greater the potential effect.",2.72222222222,-80.49110412597656,-5.3660736083984375,19.277969228275566
It seems to me that she makes all the rules and I just waited to carry them out and still be responsible .,3.05882352941,-99.15406084060669,-4.311046123504639,43.738824276668936
"When the nest is finished, put the male in search of a woman.",2.76923076923,-57.53198862075806,-3.835465908050537,36.80702281578472
of them showed that they had been raped in marriage.,1.66666666667,-46.11066150665283,-4.191878318786621,25.101415693495568
The government plans to reverse the process of reforestation and investments in projects with sustainable development . ,3.52941176471,-87.90371990203857,-4.626511573791504,35.82303597171705
He deign not to compare the British and the French railways .,3.25,-62.72972106933594,-4.8253631591796875,21.045164085334974
"Adding child on her back , turn upside down and remove any debris in the mouth with your finger.",1.625,-92.28193283081055,-4.614096641540527,50.64064466828856
"Strache may be 37, but who cares really?",3.875,-56.280476093292236,-5.1164069175720215,20.686006794263974
"In return, cut the Church for a somewhat uncertain numbers.",1.5,-77.63061904907227,-6.4692182540893555,3.4781236491495093
But it is almost certain that the offer will be rejected.,3.88235294118,-32.78042507171631,-2.7317020893096924,41.520202542371834
"Mr Stolpe said the East Germans had recently discovered his power , and Mr Krenz had not succeeded in restoring management's credibility.",2.64705882353,-141.67366981506348,-5.059773921966553,50.78584798299997
"Smiling, Harry put the letter back in its envelope .",4.0,-52.79146385192871,-4.399288654327393,22.414171281783084
Leicestershire is the only county to account for their distributions TCCB in cash as opposed to when they are earned .,3.05555555556,-126.77784538269043,-4.876070976257324,26.80593914162111
"It will look good on the beach, an evening peak under a pretty blouse or under a jacket for work.",2.4375,-106.72947263717651,-4.640411853790283,48.205185203134675
"They also read representative works of traditional and modern Chinese history , literature , philosophy and religion.",3.78571428571,-84.85127449035645,-4.713959693908691,43.89388888493542
"If you prefer an elegant brass finish , the Brass dream fire by Valor a good choice, and costs about £ 399 .",2.88235294118,-150.38352012634277,-6.015340805053711,41.3763761501441
"' If you did, then it is just about the greatest miracle someone has ever done since the time of Jesus . '",3.71428571429,-96.18977737426758,-4.007907390594482,66.685010457249
"She kicked something in the dark , and stopped briefly to pick it up .",3.78571428571,-66.05488300323486,-4.403658866882324,28.40737109981538
"' I'm just back from India , he announced importantly .",3.70588235294,-69.21196746826172,-5.767663955688477,9.660527034849167
It's the kind of place where you can find another subject of interest each time you return .,3.82352941176,-72.80543637275696,-3.831865072250366,44.98548884192445
"McLaren keeps his own counsel , is as reluctant as Ferguson is gregarious .",2.14285714286,-90.69899654388428,-5.038833141326904,19.52714048822105
She had made a final attempt Archdeacon before departure .,2.1875,-69.84360122680664,-5.820300102233887,5.706907631429161
Air show: The famous Red Arrows are to provide a grand finish to Southport Air Show.,3.5,-96.94162845611572,-5.102190971374512,41.32436198086069
"Add the orange zest and juice , eggs , sugar , cornflour and ginger.",3.75,-75.99357318878174,-4.221865177154541,37.02397341524099
"A path led up from where they stood , its flag stone worn and broken, progress hidden here and there with moss and weeds .",3.28571428571,-143.02069187164307,-5.500795841217041,46.03692348335673
"' I have to peel potatoes for Matey , and you need to take evening surgery and be ready for your guests. '",2.6,-133.18771123886108,-5.327508449554443,39.1805908511123
R4 this morning SAYS DON HOWE is another likely candidate to take U.S. INTO THE NEW YEAR .,2.42857142857,-121.07036590576172,-5.044598579406738,19.872334983751017
It is one of the ways in which the Spirit awakens prayer in the people of the Messiah.,3.5,-68.56532096862793,-3.4282660484313965,43.84828476224915
Such conditions should be the same for everyone.,3.6875,-30.495611429214478,-3.3884012699127197,26.300581701919725
Or if you walked into her kitchen and disturbed .,2.35294117647,-55.60941696166992,-5.560941696166992,10.12537111391056
"But after 1976 , the municipalities of East London able to publish the advantages of its industrial areas .",2.33333333333,-111.88415861129761,-5.8886399269104,25.17172464861119
"Japanese banks operating in London accounted for 28.5 % of total loans from London in 1991 , U.S. banks 15% and other banks 40.7 % .",3.66666666667,-125.55187797546387,-3.692702293395996,103.98975748473194
" I'm dying for a cup of tea, Charlie announced.",3.69230769231,-53.201425552368164,-4.433452129364014,24.8417188293802
Katherine's mother had come home just days before they were ready to leave.,3.82352941176,-61.21116638183594,-3.825697898864746,41.91137050128637
And hoping for a Twickenham meeting with either Kidderminster Carolians or Hitchin in the final.,2.64285714286,-116.59405612945557,-5.299729824066162,9.721718385453869
"This is an appeal from Swansea City Council against a decision by Judge Michael Evans QC, Given Swansea City Court on 6 February 1991.",3.52941176471,-115.24333572387695,-4.432435989379883,100.48310874870529
"She stared into his eyes , and then suppressed hunger there, and her heart seemed to contract when the swell inside her.",1.86666666667,-119.91345977783203,-4.996394157409668,49.77714961906065
"A sense of well being , of transformation and enlightenment, penetrates the marrow of his bones .",3.35714285714,-86.56406784057617,-4.556003570556641,29.059847051725896
"- A control sample of respondents had all three traits, and a quarter two out of three .",3.2,-102.23904609680176,-5.381002426147461,22.411079869966102
wonder why you - But mibbe I should thank ma,1.2,-93.492440700531,-7.191726207733154,-8.297195723770301
"Blossoming out of the speaker boxes located at the curb , thundering from bars and shops , each corner of its own sound system .",1.82352941176,-143.90773963928223,-5.139562129974365,37.87478057067548
"A lovely flower early, strongly scented of honey , and a yellow golden interior, but plain gray purple, with darker stripes on the outside.",2.1875,-154.4457230567932,-5.325714588165283,57.6473691732414
"Young people's knowledge about the harmful effects of smoking are substantial , and those who take up smoking do so purely out of ignorance.",3.35294117647,-97.93140506744385,-3.766592502593994,85.63084335779425
Tandem annual revenue grew 24 percent to $ 1.6 billion.,3.86666666667,-63.162607192993164,-4.511614799499512,45.373610454309954
Gwyneth Dunwoody stated that we were secretly dismantling health and Roy Hattersley muttered about contracting out old people who brightened .,2.3125,-190.6091823577881,-6.807470798492432,0.7434920192063714
Can a man who deserted his wife and children for another woman is free without any scars?,2.11764705882,-72.43760776519775,-4.024311542510986,50.11064440281601
"If the French should take them and see them directed against such noted men , they can take care of sending them to them.",1.75,-125.16462802886963,-5.006585121154785,42.95817395196582
"The Cats Protection League Bazaar , Parliament Room, Royal Baths Assembly Rooms , Crescent Road.",2.07142857143,-122.796462059021,-6.4629716873168945,25.67192185494497
"Their findings are disturbing consequences for 600,000 people are believed to have been affected by the release of radiation.",3.0,-82.75115633010864,-3.76141619682312,64.69750658135311
"Viol tried to flag down another , but the driver ignored him .",3.76470588235,-61.6977744102478,-4.745982646942139,31.500671645262003
"Graphic oriented programming tools , application programming interfaces and cross- application macro facilities will also be offered .",3.58823529412,-117.70787239074707,-5.8853936195373535,46.89182031306697
"Thirdly, the uncertainty surrounding the future of the industry now .",2.0,-54.24625205993652,-4.172788619995117,20.76794111903203
The closest cooperation between the grant officers and each unit managers is important in the design of the plan and in planning your holiday .,3.17647058824,-131.8297266960144,-5.273189067840576,39.83051577470681
"There is no robust criticism , no convincing evidence , no sign of learning from a decade of failure.",3.6875,-87.47345924377441,-4.373672962188721,52.58550898517714
Survival time was defined as the period between surgery and death.,3.83333333333,-48.9145028591156,-3.7626540660858154,36.45978839719379
"Mr Tadgell , 32, rented an apartment in Australia with Joanna as she has gone from a cleaner to a waitress at the casino.",3.13333333333,-131.47924947738647,-4.533767223358154,64.77227236664629
"The Daurog moved about their business , eyeing Tallis with the same trembling caution as the night before .",3.35294117647,-134.5702886581421,-6.116831302642822,3.3439197583100793
"Mr Jenks marched along the corridor , glaring wrath fully about him , and the children fell back on both sides without a murmur .",3.11764705882,-151.4321780204773,-5.6085991859436035,42.00553077481874
"Your detective of the detective story , of course , went about seeking information.",2.73333333333,-81.68531656265259,-5.445687770843506,16.042824058120488
In the seventeenth century the new Dutch Republic was the only major power to make extensive use of this method of representation.,4.0,-82.95137786865234,-3.4563074111938477,71.47837781571351
As you work on a peer - group policy model of photography and opinion?,2.57142857143,-95.10822772979736,-6.340548515319824,13.32987969764784
It's not like the old days when people lived in villages and knew that great- grandad was a horse thief or whatever.,3.28571428571,-107.13284111022949,-4.1204938888549805,62.51727252431573
Directives had no application to the parliamentary proceedings or election law and reported speech.,2.76470588235,-95.38050079345703,-5.9612812995910645,18.62287165488779
"Crystal thought Berg was a newspaper reporter and she assured Rain: """"I did not ruin your story by telling him MI which killed MacQuillan . '",2.66666666667,-183.61259651184082,-5.92298698425293,39.905785774276126
"Another street also runs roughly north -south , lying between it and Ryknild Street , branch north of Tiddington road",2.53333333333,-157.57237672805786,-6.3028950691223145,9.851020057605382
' If you want to use the bathroom often .,2.875,-49.215664863586426,-4.921566486358643,15.967651080456179
"When the Indians went hunting , either for animals or rival Indians , their firepower fatal.",2.4,-104.12221145629883,-6.124835968017578,26.571416648433257
"Facts speak for themselves , but only if leaders are willing to listen , prepared to be convinced.",3.1875,-86.00225448608398,-4.300112724304199,42.00820977721858
"In the preceding decade, London and other major metropolitan cities recorded massive population loss ; between major cities either lost people or experienced only slow growth .",2.53333333333,-138.2849407196045,-4.938747882843018,81.76446656264105
